"Ensembl","EnsemblBase","SYMBOL","GENENAME","ENTREZID","baseMean","log2FoldChange","lfcSE","pvalue","padj","Comparison","Direction","AbsoluteLFC"
"ENSG00000132436","ENSG00000132436","FIGNL1","fidgetin like 1","63979",26.6393069004915,-1.06974488373575,0.155344808061797,1.71365431592682e-12,9.40127040411997e-12,"Cluster 2 vs Cluster 1","Downregulated",1.06974488373575
"ENSG00000211791","ENSG00000211791","TRAV13-2","T cell receptor alpha variable 13-2","28670",7.85818933998207,-1.53702366535699,0.225250504435216,1.71771149834695e-12,9.42079940796253e-12,"Cluster 2 vs Cluster 1","Downregulated",1.53702366535699
"ENSG00000140795","ENSG00000140795","MYLK3","myosin light chain kinase 3","91807",9.46655530773021,2.17740535929278,0.324881903647729,1.7437953814108e-12,9.5610877050254e-12,"Cluster 2 vs Cluster 1","Upregulated",2.17740535929278
"ENSG00000167912","ENSG00000167912","TOX-DT","TOX divergent transcript","100505501",14.5115035679173,-1.00203774976586,0.146217713351043,1.80860899855356e-12,9.90498473528263e-12,"Cluster 2 vs Cluster 1","Downregulated",1.00203774976586
"ENSG00000211785","ENSG00000211785","TRAV12-1","T cell receptor alpha variable 12-1","28674",11.5820004479633,-1.48268965515095,0.217324729653753,1.93302726143511e-12,1.05649842069432e-11,"Cluster 2 vs Cluster 1","Downregulated",1.48268965515095
"ENSG00000138061","ENSG00000138061","CYP1B1","cytochrome P450 family 1 subfamily B member 1","1545",1063.53698056276,1.44487740624074,0.215772115485495,1.94526534666789e-12,1.06257384295346e-11,"Cluster 2 vs Cluster 1","Upregulated",1.44487740624074
"ENSG00000223361","ENSG00000223361","FTH1P10","ferritin heavy chain 1 pseudogene 10","2502",34.9864950224089,2.42484792964465,0.372480745759322,1.95120022539024e-12,1.06550835837487e-11,"Cluster 2 vs Cluster 1","Upregulated",2.42484792964465
"ENSG00000012171","ENSG00000012171","SEMA3B","semaphorin 3B","7869",11.9856951862542,1.65492664443928,0.245429958290907,1.96224378438604e-12,1.07030451580365e-11,"Cluster 2 vs Cluster 1","Upregulated",1.65492664443928
"ENSG00000177932","ENSG00000177932","ZNF354C","zinc finger protein 354C","30832",21.3886251112418,-1.06737112163813,0.155117396852106,1.98962551320953e-12,1.08492738177835e-11,"Cluster 2 vs Cluster 1","Downregulated",1.06737112163813
"ENSG00000078053","ENSG00000078053","AMPH","amphiphysin","273",18.8182829673207,2.41810848315152,0.370274988626088,2.00911433648605e-12,1.094608955822e-11,"Cluster 2 vs Cluster 1","Upregulated",2.41810848315152
"ENSG00000136383","ENSG00000136383","ALPK3","alpha kinase 3","57538",19.498006692681,1.43493846832887,0.212217453352323,2.12667033477571e-12,1.15566378192202e-11,"Cluster 2 vs Cluster 1","Upregulated",1.43493846832887
"ENSG00000076356","ENSG00000076356","PLXNA2","plexin A2","5362",45.2194750654845,1.25964200602844,0.186213444644418,2.17008300748191e-12,1.17832955631331e-11,"Cluster 2 vs Cluster 1","Upregulated",1.25964200602844
"ENSG00000237945","ENSG00000237945","LINC00649","long intergenic non-protein coding RNA 649","100506334",120.993092235984,-1.07585456868349,0.15762150507607,2.21888739871929e-12,1.20404841137381e-11,"Cluster 2 vs Cluster 1","Downregulated",1.07585456868349
"ENSG00000232838","ENSG00000232838","PET117","PET117 cytochrome c oxidase chaperone","100303755",2.52519406837005,-1.35557046200214,0.20225950654191,2.26263488008802e-12,1.22603088295013e-11,"Cluster 2 vs Cluster 1","Downregulated",1.35557046200214
"ENSG00000120784","ENSG00000120784","ZFP30","ZFP30 zinc finger protein","22835",26.3179375327889,-1.01105981605738,0.147386264714297,2.27075885210541e-12,1.22937767699178e-11,"Cluster 2 vs Cluster 1","Downregulated",1.01105981605738
"ENSG00000124107","ENSG00000124107","SLPI","secretory leukocyte peptidase inhibitor","6590",452.419990357162,1.66429152288353,0.250834763646583,2.31247384726571e-12,1.25053197371553e-11,"Cluster 2 vs Cluster 1","Upregulated",1.66429152288353
"ENSG00000182871","ENSG00000182871","COL18A1","collagen type XVIII alpha 1 chain","80781",666.549790794679,1.34132055230567,0.201961919519626,2.37174134379024e-12,1.28185038723458e-11,"Cluster 2 vs Cluster 1","Upregulated",1.34132055230567
"ENSG00000278869","ENSG00000278869",NA,NA,NA,19.5455848661885,1.3146910666545,0.194297564432598,2.42468553334499e-12,1.30934401569682e-11,"Cluster 2 vs Cluster 1","Upregulated",1.3146910666545
"ENSG00000225573","ENSG00000225573","RPL35P5","ribosomal protein L35 pseudogene 5","441246",2.18408107092554,-1.75641046578771,0.262769746021678,2.43303819529711e-12,1.31295200831766e-11,"Cluster 2 vs Cluster 1","Downregulated",1.75641046578771
